Code,Timestamp,Open,Close,Low,High,Volume
HLT,2024-07-15,221.28,222.99,220.41,223.12,1500000
HLT,2024-07-16,224.0,228.19,224.0,229.03,1648100
HLT,2024-07-17,226.5,219.79,219.29,227.01,2044700
HLT,2024-07-18,219.27,219.0,217.51,221.38,1287200
HOG,2024-07-15,34.38,35.19,34.33,35.45,1551700
HOG,2024-07-16,35.0,36.33,34.73,36.49,1719700
HOG,2024-07-17,35.89,36.17,35.64,36.5,1527500
HOG,2024-07-18,36.16,35.91,35.69,37.55,1257600
HOLX,2024-07-15,77.41,77.34,77.16,78.11,1653200
HOLX,2024-07-16,77.6,78.46,77.3,78.98,1492300
HOLX,2024-07-17,78.67,78.89,78.52,80.38,2177400
HOLX,2024-07-18,78.44,77.66,77.41,79.21,2332200
HON,2024-07-15,214.4,215.72,213.41,216.33,1732200
HON,2024-07-16,215.85,218.47,215.65,219.01,2978500
HON,2024-07-17,219.0,220.21,217.85,220.71,2688100
HON,2024-07-18,219.98,217.67,217.52,220.79,2165400
HPE,2024-07-15,21.26,21.44,21.15,21.48,9921600
HPE,2024-07-16,21.48,21.43,21.23,21.53,7878100
HPE,2024-07-17,21.18,20.81,20.73,21.29,12520200
HPE,2024-07-18,21.02,20.67,20.62,21.21,10713200
HPQ,2024-07-15,36.43,37.34,36.41,37.35,5720700
HPQ,2024-07-16,37.6,38.0,37.49,38.13,8571000
HPQ,2024-07-17,37.6,38.11,37.37,38.42,8906800
HPQ,2024-07-18,38.07,37.38,37.22,38.19,5895500
HP,2024-07-15,37.65,39.67,37.53,40.07,1687400
HP,2024-07-16,39.11,40.9,39.05,41.16,1718800
HP,2024-07-17,41.03,41.17,41.03,42.15,1717900
HP,2024-07-18,41.16,39.23,39.17,41.44,2124700
HRB,2024-07-15,53.79,54.66,53.64,54.72,785700
HRB,2024-07-16,54.85,55.75,54.72,55.91,670400
HRB,2024-07-17,55.52,56.27,55.42,56.58,774900
HRB,2024-07-18,55.98,55.53,55.48,56.44,722500
HRL,2024-07-15,30.79,30.55,30.53,30.91,1789800
HRL,2024-07-16,30.67,31.36,30.6,31.41,2099700
HRL,2024-07-17,31.49,32.16,31.4,32.3,2918400
HRL,2024-07-18,31.89,32.23,31.89,32.65,1824100
HRS,2024-07-15,829.98,822.96,818.44,836.21,888100
HRS,2024-07-16,824.5,843.94,820.95,845.53,744600
HRS,2024-07-17,846.31,841.09,835.89,848.62,692000
HRS,2024-07-18,835.17,829.0,828.79,851.88,718000
HSIC,2024-07-15,65.36,65.84,65.36,66.15,1034700
HSIC,2024-07-16,65.94,67.59,65.84,67.83,1606400
HSIC,2024-07-17,67.72,71.22,67.72,71.89,2266800
HSIC,2024-07-18,70.7,70.67,70.57,73.36,1895700
HST,2024-07-15,18.24,18.31,18.18,18.44,6153500
HST,2024-07-16,18.36,18.56,18.1,18.68,7090500
HST,2024-07-17,18.46,18.86,18.43,18.94,6873500
HST,2024-07-18,18.72,17.99,17.93,18.8,5291700
HSY,2024-07-15,188.47,188.92,187.07,189.04,1315200
HSY,2024-07-16,189.0,189.97,187.14,190.0,1003900
HSY,2024-07-17,189.28,194.0,189.25,194.51,1819000
HSY,2024-07-18,193.0,193.34,192.07,197.44,1563400
HUM,2024-07-15,393.0,384.21,383.7,395.08,1567400
HUM,2024-07-16,395.02,395.6,391.02,401.11,1773700
HUM,2024-07-17,391.29,402.17,391.29,404.37,1832400
HUM,2024-07-18,398.56,388.89,386.91,406.46,1873300
IBM,2024-07-15,183.38,182.88,182.6,184.9,2925700
IBM,2024-07-16,184.67,185.81,184.52,186.6,3374500
IBM,2024-07-17,185.44,187.45,185.07,187.94,4225300
IBM,2024-07-18,186.64,185.22,185.1,189.47,3487800
ICE,2024-07-15,148.91,147.82,147.48,149.11,2950900
ICE,2024-07-16,148.04,148.92,147.61,149.35,3823600
ICE,2024-07-17,148.6,149.41,148.18,149.52,2794300
ICE,2024-07-18,149.09,147.76,147.45,149.6,3255500
IDXX,2024-07-15,490.8,482.7,481.4,491.36,418100
IDXX,2024-07-16,484.03,499.52,483.93,502.32,795400
IDXX,2024-07-17,497.81,496.47,491.77,516.96,627600
IDXX,2024-07-18,489.03,470.74,468.04,490.0,748200
IFF,2024-07-15,98.28,96.2,95.96,98.6,1005500
IFF,2024-07-16,96.52,98.11,96.26,98.41,767900
IFF,2024-07-17,98.1,96.76,96.63,99.2,1427600
IFF,2024-07-18,96.29,96.62,95.51,98.66,1165400
ILMN,2024-07-15,116.11,116.56,114.52,117.64,1408800
ILMN,2024-07-16,117.0,125.23,116.99,126.29,2571700
ILMN,2024-07-17,124.23,119.89,119.87,125.89,1948300
ILMN,2024-07-18,119.93,115.79,115.77,121.51,1561200
INCY,2024-07-15,63.49,64.25,63.26,64.59,1577600
INCY,2024-07-16,64.19,64.0,63.48,64.5,1448800
INCY,2024-07-17,63.96,65.3,63.5,65.34,1810900
INCY,2024-07-18,65.3,65.37,64.61,66.78,2081300
INFO,2024-07-15,126.05,127.06,125.22,127.41,674700
INFO,2024-07-16,128.48,127.59,127.19,128.81,687700
INFO,2024-07-17,127.24,129.08,127.1,129.2,726500
INFO,2024-07-18,128.39,126.32,126.18,130.14,702800
INTC,2024-07-15,34.7,34.46,34.31,35.23,39847900
INTC,2024-07-16,34.36,34.34,33.84,34.45,28409900
INTC,2024-07-17,36.08,34.46,34.4,37.16,112304200
INTC,2024-07-18,34.96,34.87,34.53,36.3,84188600
INTU,2024-07-15,641.04,658.18,640.18,658.54,1043700
INTU,2024-07-16,660.0,666.15,655.53,668.64,988700
INTU,2024-07-17,663.07,658.91,658.06,666.32,1156300
INTU,2024-07-18,661.66,637.47,632.7,661.66,1383900
IPG,2024-07-15,29.44,29.5,29.4,29.78,3320800
IPG,2024-07-16,29.5,30.65,29.5,30.66,3501500
IPG,2024-07-17,29.2,30.2,29.2,30.48,4560000
IPG,2024-07-18,30.15,30.06,29.91,30.9,2848200
IP,2024-07-15,43.68,44.14,43.44,44.26,4808500
IP,2024-07-16,44.16,45.51,44.04,45.58,5715900
IP,2024-07-17,45.3,45.75,45.15,46.11,7111000
IP,2024-07-18,45.79,45.87,45.49,46.22,4429000
IQV,2024-07-15,224.05,225.89,223.95,227.26,1056500
IQV,2024-07-16,227.83,232.97,227.37,234.33,1315000
IQV,2024-07-17,231.78,230.29,230.0,237.41,1025100
IQV,2024-07-18,228.45,224.85,223.67,231.3,874000
IRM,2024-07-15,96.0,97.83,95.85,97.88,1096800
IRM,2024-07-16,98.85,99.98,97.75,100.35,2312800
IRM,2024-07-17,99.32,99.22,99.07,100.78,1824300
IRM,2024-07-18,98.81,97.84,97.4,100.42,1523500
IR,2024-07-15,98.1,98.66,97.91,99.44,2817100
IR,2024-07-16,99.28,100.34,98.95,100.65,3024300
IR,2024-07-17,99.86,98.02,98.02,99.86,2623000
IR,2024-07-18,97.74,97.91,97.34,99.59,2313600
ISRG,2024-07-15,444.0,437.25,433.91,444.4,1573000
ISRG,2024-07-16,440.84,438.01,433.22,442.09,1436100
ISRG,2024-07-17,430.01,426.23,426.01,436.33,2388600
ISRG,2024-07-18,425.0,416.14,413.82,427.33,3856000
ITW,2024-07-15,245.92,246.73,244.91,248.0,890800
ITW,2024-07-16,247.8,253.49,247.8,253.59,983600
ITW,2024-07-17,253.28,253.89,252.62,255.0,782200
ITW,2024-07-18,251.02,249.29,249.04,254.94,1202700
IT,2024-07-15,455.38,455.02,453.66,459.64,231800
IT,2024-07-16,457.19,466.1,457.01,466.46,284800
IT,2024-07-17,463.32,459.8,459.8,466.39,226700
IT,2024-07-18,459.24,459.27,456.79,465.21,227100
IVZ,2024-07-15,16.16,16.22,16.04,16.33,2807700
IVZ,2024-07-16,16.19,16.48,16.11,16.57,4814700
IVZ,2024-07-17,16.41,16.45,16.37,16.68,4162700
IVZ,2024-07-18,16.38,16.29,16.15,16.94,4157600
JBHT,2024-07-15,166.36,169.62,166.36,172.6,1349800
JBHT,2024-07-16,169.52,176.0,169.52,176.24,1977600
JBHT,2024-07-17,169.07,163.9,162.52,170.0,2398300
JBHT,2024-07-18,163.04,160.81,160.27,163.73,1557000
JCI,2024-07-15,70.75,70.01,69.97,71.15,2630100
JCI,2024-07-16,70.35,72.18,70.35,72.24,2998000
JCI,2024-07-17,71.7,69.85,69.75,71.85,2923100
JCI,2024-07-18,69.48,69.54,69.13,71.8,6398900
JEC,2024-07-15,103.33,103.12,102.32,103.76,2865700
JEC,2024-07-16,104.02,103.9,102.69,104.4,1712300
JEC,2024-07-17,104.09,105.63,103.93,105.66,2166800
JEC,2024-07-18,105.0,105.04,103.89,107.45,2733800
JNJ,2024-07-15,150.08,149.24,148.87,150.25,6711400
JNJ,2024-07-16,149.69,151.01,149.16,151.08,6469600
JNJ,2024-07-17,151.55,156.58,151.42,157.49,13801400
JNJ,2024-07-18,155.6,155.42,154.62,157.07,10166200
JNPR,2024-07-15,37.13,37.16,37.09,37.4,1604700
JNPR,2024-07-16,36.91,37.28,36.89,37.38,2331600
JNPR,2024-07-17,37.25,37.2,37.2,37.4,3290300
JNPR,2024-07-18,37.2,37.32,37.2,37.41,1869000
JPM,2024-07-15,207.19,210.05,206.72,211.61,10719700
JPM,2024-07-16,210.0,213.62,208.08,213.74,11557000
JPM,2024-07-17,213.8,216.87,213.27,217.56,11572500
JPM,2024-07-18,215.63,209.98,209.24,216.64,12415100
JWN,2024-07-15,22.64,22.8,22.23,23.2,2400600
JWN,2024-07-16,23.11,23.75,22.9,23.8,3075100
JWN,2024-07-17,23.37,23.82,23.19,24.03,1702000
JWN,2024-07-18,23.75,23.23,23.18,23.9,1727000
KEY,2024-07-15,15.49,15.5,15.36,15.63,15322700
KEY,2024-07-16,15.54,15.99,15.45,16.01,16979700
KEY,2024-07-17,15.9,16.21,15.86,16.47,24453100
KEY,2024-07-18,15.85,15.56,15.5,16.13,30745700
KHC,2024-07-15,32.07,32.29,31.97,32.55,6723800
KHC,2024-07-16,32.27,32.84,32.23,32.91,6193700
KHC,2024-07-17,33.09,33.9,33.06,34.04,12096700
KHC,2024-07-18,33.68,33.77,33.58,34.41,10013200
KIM,2024-07-15,20.69,20.96,20.52,20.97,5115800
KIM,2024-07-16,21.08,21.19,21.07,21.28,5412600
KIM,2024-07-17,21.17,21.57,21.17,21.64,3957500
KIM,2024-07-18,21.51,21.29,21.29,21.92,8543800
KLAC,2024-07-15,858.52,858.12,853.58,876.85,637300
KLAC,2024-07-16,861.31,867.18,851.04,868.8,627400
KLAC,2024-07-17,817.25,781.75,779.49,829.08,1699600
KLAC,2024-07-18,793.78,787.06,768.45,797.09,970900
KMB,2024-07-15,141.54,141.01,140.97,142.21,1863300
KMB,2024-07-16,141.05,142.46,140.96,142.65,1917000
KMB,2024-07-17,142.73,143.55,142.4,144.93,2296300
KMB,2024-07-18,142.72,144.06,142.5,145.62,2316500
KMI,2024-07-15,20.28,20.17,20.15,20.38,13844400
KMI,2024-07-16,20.55,20.24,20.03,20.55,14691300
KMI,2024-07-17,20.3,20.53,20.27,20.57,23408500
KMI,2024-07-18,20.5,21.05,20.44,21.45,42322400
KMX,2024-07-15,80.41,82.0,80.41,82.79,1567100
KMX,2024-07-16,82.72,84.02,82.09,84.23,1972000
KMX,2024-07-17,83.02,82.9,82.57,83.85,1446100
KMX,2024-07-18,82.58,81.82,81.49,84.26,1881500
KORS,2024-07-15,93.6,95.49,93.12,96.95,2640000
KORS,2024-07-16,95.36,97.71,94.27,98.09,2586700
KORS,2024-07-17,97.31,95.08,92.65,99.26,2469000
KORS,2024-07-18,94.61,93.81,93.45,98.22,2324900
KO,2024-07-15,63.79,63.41,63.35,63.94,8207500
KO,2024-07-16,63.43,64.27,63.39,64.31,9025100
KO,2024-07-17,64.47,65.21,64.41,65.39,12508200
KO,2024-07-18,64.8,65.19,64.72,65.81,11128200
KR,2024-07-15,52.5,52.12,52.11,52.62,3734200
KR,2024-07-16,52.19,53.6,52.12,53.66,4125900
KR,2024-07-17,53.56,54.8,53.53,54.98,6248700
KR,2024-07-18,54.5,54.81,54.22,54.97,3255200
KSS,2024-07-15,22.46,21.87,21.76,22.55,6940400
KSS,2024-07-16,21.96,22.4,21.48,22.5,5678100
KSS,2024-07-17,22.1,22.71,22.04,23.02,5338900
KSS,2024-07-18,22.5,21.99,21.61,22.6,5063900
KSU,2024-07-15,331.88,330.15,327.87,332.81,1688800
KSU,2024-07-16,330.46,333.14,328.0,335.91,1879400
KSU,2024-07-17,330.0,335.67,328.6,336.61,1933200
KSU,2024-07-18,334.2,330.97,330.67,338.98,2228400
K,2024-07-15,56.53,56.32,55.96,56.78,1857100
K,2024-07-16,56.3,57.05,56.1,57.3,1526400
K,2024-07-17,57.26,58.95,57.06,59.11,2201100
K,2024-07-18,58.12,58.83,58.12,59.63,1617800
LB,2024-07-15,32.11,31.16,28.94,32.11,722600
LB,2024-07-16,31.16,29.01,28.02,32.09,589800
LB,2024-07-17,29.01,27.15,26.51,29.01,735300
LB,2024-07-18,27.21,28.45,26.98,30.01,495100
LEG,2024-07-15,12.34,12.12,12.06,12.34,2056500
LEG,2024-07-16,12.19,12.58,12.12,12.61,1762000
LEG,2024-07-17,12.52,12.86,12.49,13.07,1925500
LEG,2024-07-18,12.8,12.73,12.7,13.46,1961000
LEN,2024-07-15,160.04,159.18,158.43,162.41,2156300
LEN,2024-07-16,161.95,169.62,161.55,169.89,2910100
LEN,2024-07-17,167.77,166.48,166.38,169.31,2163900
LEN,2024-07-18,170.08,170.03,169.81,177.79,4439300
LH,2024-07-15,206.16,207.49,206.16,210.87,403800
LH,2024-07-16,208.27,216.5,208.27,216.72,590800
LH,2024-07-17,216.38,215.78,215.74,219.73,525800
LH,2024-07-18,214.12,214.65,213.18,218.23,475400
LKQ,2024-07-15,43.57,43.81,43.36,44.41,1340700
LKQ,2024-07-16,44.03,45.36,44.01,45.41,1504900
LKQ,2024-07-17,45.34,46.03,45.33,46.27,1421500
LKQ,2024-07-18,45.79,45.44,45.42,46.64,1600100
LLL,2024-07-15,17.88,18.01,17.86,18.17,1036000
LLL,2024-07-16,18.1,18.04,17.84,18.24,1714500
LLL,2024-07-17,17.89,18.02,17.88,18.22,2031100
LLL,2024-07-18,18.03,17.77,17.74,18.09,2005500
LLY,2024-07-15,956.2,950.46,948.09,966.1,2358700
LLY,2024-07-16,955.75,941.6,938.38,956.39,2111800
LLY,2024-07-17,910.01,905.59,902.64,925.0,4200600
LLY,2024-07-18,907.03,848.9,836.66,909.87,7649600
LMT,2024-07-15,466.71,463.88,462.78,467.25,783000
LMT,2024-07-16,463.75,468.58,463.75,469.19,736400
LMT,2024-07-17,470.0,476.07,469.7,476.78,1123100
LMT,2024-07-18,474.5,476.0,473.02,480.86,981100
LNC,2024-07-15,32.26,32.81,32.21,32.99,1218600
LNC,2024-07-16,32.95,32.8,32.78,33.25,1213500
LNC,2024-07-17,32.54,32.78,32.42,33.3,946600
LNC,2024-07-18,32.7,32.19,32.01,33.21,904400
LNT,2024-07-15,53.3,53.54,53.12,53.59,1015700
LNT,2024-07-16,53.85,54.66,53.57,54.71,1528700
LNT,2024-07-17,54.97,55.55,54.91,55.95,2078300
LNT,2024-07-18,55.35,55.01,54.95,56.3,1735100
LOW,2024-07-15,234.0,232.17,230.63,235.09,2074600
LOW,2024-07-16,232.82,240.97,232.1,241.01,2356500
LOW,2024-07-17,239.45,243.04,237.74,245.63,3958800
LOW,2024-07-18,241.95,239.37,237.91,246.97,2606700
LRCX,2024-07-15,1069.82,1069.11,1062.59,1081.91,791100
LRCX,2024-07-16,1075.62,1075.99,1062.82,1082.34,628400
LRCX,2024-07-17,1019.15,967.68,967.19,1019.15,2114200
LRCX,2024-07-18,984.18,952.6,935.36,984.18,1619900
LUK,2024-07-15,329.36,327.46,327.05,331.97,364900
LUK,2024-07-16,328.76,330.37,326.93,331.49,335200
LUK,2024-07-17,328.47,320.23,319.74,328.47,548300
LUK,2024-07-18,321.01,315.67,313.13,321.87,442100
LUV,2024-07-15,27.73,27.71,27.21,27.88,6907400
LUV,2024-07-16,27.84,28.71,27.71,28.83,9487900
LUV,2024-07-17,28.17,28.32,28.13,28.7,8420800
LUV,2024-07-18,27.98,27.41,27.33,28.56,8297100
LYB,2024-07-15,95.14,95.65,94.72,96.17,1087500
LYB,2024-07-16,95.54,97.76,95.37,97.94,1102200
LYB,2024-07-17,98.06,98.74,97.85,99.33,1526900
LYB,2024-07-18,98.14,98.19,98.14,99.77,1009400
L,2024-07-15,77.17,77.42,77.17,77.91,378800
L,2024-07-16,77.49,78.35,77.37,78.43,422300
L,2024-07-17,78.72,79.62,78.48,79.89,485500
L,2024-07-18,79.41,79.79,78.98,81.11,402900
MAA,2024-07-15,139.51,139.95,139.38,141.7,945000
MAA,2024-07-16,140.36,142.63,139.8,143.01,663000
MAA,2024-07-17,142.64,144.28,142.64,144.58,639900
MAA,2024-07-18,143.48,144.79,143.48,147.94,617600
MAC,2024-07-15,15.66,15.67,15.38,15.73,1368100
MAC,2024-07-16,15.86,16.11,15.78,16.2,2050800
MAC,2024-07-17,15.91,16.0,15.91,16.45,2621100
MAC,2024-07-18,15.9,16.17,15.87,16.53,2027600
MAR,2024-07-15,242.8,246.67,241.99,246.85,1062300
MAR,2024-07-16,247.94,255.11,247.69,255.19,1562300
MAR,2024-07-17,253.25,247.55,247.49,255.33,1752900
MAR,2024-07-18,244.77,244.09,244.05,248.5,1399800
MAS,2024-07-15,71.13,70.58,70.29,71.44,1103000
MAS,2024-07-16,71.37,74.3,71.1,74.33,2595800
MAS,2024-07-17,73.67,73.18,73.16,74.26,1829800
MAS,2024-07-18,73.31,73.44,72.93,75.69,1409900
MAT,2024-07-15,16.81,16.73,16.6,16.9,2733300
MAT,2024-07-16,16.79,17.02,16.61,17.03,2669700
MAT,2024-07-17,16.94,16.7,16.64,17.02,4738200
MAT,2024-07-18,16.66,16.54,16.53,16.96,3526500
MA,2024-07-15,440.33,444.0,438.74,444.4,1727700
MA,2024-07-16,446.94,443.53,439.7,447.16,2846600
MA,2024-07-17,442.4,451.16,442.06,451.52,2925000
MA,2024-07-18,448.75,448.72,447.48,455.43,3339900
MCD,2024-07-15,253.64,251.53,251.19,255.73,3393600
MCD,2024-07-16,251.0,257.27,250.1,257.31,4173000
MCD,2024-07-17,258.97,261.0,257.86,262.05,3711500
MCD,2024-07-18,258.03,259.52,257.6,262.33,3421800
MCHP,2024-07-15,92.49,92.09,91.73,93.32,4251400
MCHP,2024-07-16,92.71,94.81,92.13,94.87,3601900
MCHP,2024-07-17,94.07,91.52,91.4,96.98,9193800
MCHP,2024-07-18,92.61,91.52,90.28,93.31,5883000
MCK,2024-07-15,580.27,578.26,577.65,587.08,860200
MCK,2024-07-16,578.84,583.95,578.84,584.15,703000
MCK,2024-07-17,585.97,582.06,579.83,587.09,741900
MCK,2024-07-18,581.0,578.43,577.53,585.36,788200
MCO,2024-07-15,448.32,446.7,445.99,449.58,673800
MCO,2024-07-16,451.31,452.36,448.68,452.6,770900
MCO,2024-07-17,451.0,456.05,448.01,458.24,908800
MCO,2024-07-18,451.6,448.83,448.47,457.24,847000
MDLZ,2024-07-15,65.3,64.35,64.26,65.3,7712200
MDLZ,2024-07-16,64.22,65.83,64.18,65.88,7576700
MDLZ,2024-07-17,66.11,67.12,66.11,67.47,7404200
MDLZ,2024-07-18,66.69,66.92,66.5,68.38,5688200
MDT,2024-07-15,77.82,77.08,76.96,78.01,4497800
MDT,2024-07-16,77.04,78.1,76.68,78.2,6811000
MDT,2024-07-17,77.95,81.26,77.94,81.56,9848100
MDT,2024-07-18,80.45,81.21,80.08,83.63,8427800
MET,2024-07-15,73.54,74.43,73.41,74.92,2359800
MET,2024-07-16,74.55,75.66,74.35,75.69,2745200
MET,2024-07-17,75.72,76.18,75.72,76.89,2814300
MET,2024-07-18,76.03,75.39,75.18,76.9,2121900
MGM,2024-07-15,46.04,46.15,45.83,46.43,2288700
MGM,2024-07-16,46.29,46.78,46.06,46.98,2716100
MGM,2024-07-17,46.45,46.19,46.08,47.26,2795800
MGM,2024-07-18,45.98,45.3,45.24,46.88,2583200
MHK,2024-07-15,126.69,127.83,126.13,129.3,803900
MHK,2024-07-16,128.85,132.7,128.85,132.96,871900
MHK,2024-07-17,131.06,131.97,129.95,133.32,707000
MHK,2024-07-18,132.27,131.18,130.61,136.4,852700
MKC,2024-07-15,71.38,72.75,71.16,73.59,4089900
MKC,2024-07-16,73.0,73.32,72.26,73.4,1599700
MKC,2024-07-17,73.57,74.45,73.55,75.29,2931600
MKC,2024-07-18,73.75,74.23,73.7,75.39,1740400
MLM,2024-07-15,557.98,556.57,553.44,562.25,368500
MLM,2024-07-16,559.18,577.46,558.62,579.05,492200
MLM,2024-07-17,572.85,564.35,563.38,573.36,402500
MLM,2024-07-18,563.07,564.06,558.99,572.6,348900
MMC,2024-07-15,219.02,218.47,218.04,219.5,1556000
MMC,2024-07-16,219.03,218.91,218.24,220.12,1999700
MMC,2024-07-17,219.29,220.66,218.2,221.71,1780500
MMC,2024-07-18,217.88,217.42,214.65,219.51,2124500
MMM,2024-07-15,104.9,102.72,102.57,105.0,3316600
MMM,2024-07-16,100.87,103.31,100.87,103.69,3609000
MMM,2024-07-17,102.86,104.64,102.69,104.8,3567900
MMM,2024-07-18,104.22,104.02,103.44,105.52,3023800
MNST,2024-07-15,50.51,49.86,49.69,50.69,5467400
MNST,2024-07-16,49.81,50.49,49.6,50.59,4105900
MNST,2024-07-17,50.97,50.72,50.57,51.48,5366400
MNST,2024-07-18,50.55,51.01,50.48,51.67,6396200
MON,2024-07-15,149.9,150.06,148.21,150.2,1187400
MON,2024-07-16,150.83,151.51,149.73,151.55,1584600
MON,2024-07-17,150.97,154.9,150.97,155.58,1794100
MON,2024-07-18,154.46,153.11,152.76,158.19,1226600
MOS,2024-07-15,28.29,28.85,27.99,28.95,3327200
MOS,2024-07-16,28.37,29.78,28.37,29.81,3543700
MOS,2024-07-17,29.78,30.61,29.67,30.77,5437000
MOS,2024-07-18,30.35,29.83,29.79,30.75,3671400
MO,2024-07-15,47.8,47.72,47.53,48.06,8734000
MO,2024-07-16,47.85,48.03,47.66,48.18,6205400
MO,2024-07-17,48.13,49.39,48.13,49.47,10040100
MO,2024-07-18,49.05,49.33,48.94,49.92,6788500
MPC,2024-07-15,166.82,166.71,166.07,168.66,2198800
MPC,2024-07-16,165.53,167.67,163.78,167.99,2271600
MPC,2024-07-17,168.0,165.56,164.17,172.48,3218600
MPC,2024-07-18,167.0,164.52,164.03,168.25,3014600
MRK,2024-07-15,128.0,128.12,127.2,128.34,6918500
MRK,2024-07-16,127.87,125.44,125.2,129.03,8194400
MRK,2024-07-17,125.47,125.89,124.56,126.69,7628000
MRK,2024-07-18,125.3,124.25,122.37,125.6,9501400
MRO,2024-07-15,28.65,28.74,28.42,28.99,5042100
MRO,2024-07-16,28.54,28.97,28.44,28.99,4487100
MRO,2024-07-17,28.99,29.11,28.99,29.49,6925900
MRO,2024-07-18,29.22,29.26,29.08,29.74,5292200
MSFT,2024-07-15,453.3,453.96,451.43,457.26,14429400
MSFT,2024-07-16,454.22,449.52,446.66,454.3,17175700
MSFT,2024-07-17,442.59,443.52,439.18,444.85,21778000
MSFT,2024-07-18,444.34,440.37,434.4,444.65,20794800
MSI,2024-07-15,390.34,394.39,390.06,394.6,535000
MSI,2024-07-16,395.56,396.07,394.74,398.88,514400
MSI,2024-07-17,395.06,393.71,391.1,396.04,523800
MSI,2024-07-18,393.99,394.46,392.39,395.72,397300
MS,2024-07-15,103.94,105.26,103.24,106.53,10093900
MS,2024-07-16,104.13,106.22,102.81,109.11,16716400
MS,2024-07-17,105.09,106.96,104.53,107.71,11412000
MS,2024-07-18,106.53,104.81,104.33,107.63,9130700
MTB,2024-07-15,158.26,158.36,156.69,159.49,808800
MTB,2024-07-16,158.49,163.12,157.94,163.5,1063300
MTB,2024-07-17,161.49,164.65,161.13,165.79,1078700
MTB,2024-07-18,174.06,167.38,165.74,175.0,2270800
MTD,2024-07-15,1356.85,1358.54,1349.85,1363.15,120000
MTD,2024-07-16,1358.54,1382.89,1357.75,1385.26,134800
MTD,2024-07-17,1370.31,1378.24,1369.28,1392.89,106000
MTD,2024-07-18,1373.54,1356.07,1324.31,1391.1,171500
MU,2024-07-15,133.91,130.87,130.03,135.35,20416000
MU,2024-07-16,130.42,127.49,127.24,130.97,21312600
MU,2024-07-17,122.58,119.5,119.23,123.03,31414100
MU,2024-07-18,120.5,117.45,114.09,121.64,30404900
MYL,2024-07-15,33.1,33.18,32.97,33.79,2580200
MYL,2024-07-16,33.26,34.51,33.04,34.62,2367600
MYL,2024-07-17,34.0,34.18,33.71,34.34,3161400
MYL,2024-07-18,34.29,33.84,33.65,34.93,2402200
M,2024-07-15,16.33,16.85,16.07,17.0,23510800
M,2024-07-16,17.02,16.81,16.76,17.05,10255000
M,2024-07-17,16.66,16.81,16.65,16.97,7766400
M,2024-07-18,16.71,16.45,16.36,16.91,6916600
NAVI,2024-07-15,14.96,15.22,14.89,15.35,944000
NAVI,2024-07-16,15.31,15.7,15.31,15.76,788900
NAVI,2024-07-17,15.48,15.61,15.48,15.85,998300
NAVI,2024-07-18,15.52,15.35,15.35,15.86,796800
NBL,2024-07-15,78.0,78.02,77.71,78.98,6481600
NBL,2024-07-16,78.01,78.14,77.64,78.46,4243300
NBL,2024-07-17,78.07,77.41,77.08,78.39,5215200
NBL,2024-07-18,77.2,75.55,74.15,77.65,9579800
NCLH,2024-07-15,19.57,19.57,19.17,19.63,8567600
NCLH,2024-07-16,19.67,20.37,19.64,20.38,11223100
NCLH,2024-07-17,20.11,19.86,19.67,20.37,10958900
NCLH,2024-07-18,19.8,19.64,19.49,20.14,7912900
NDAQ,2024-07-15,62.8,63.0,62.6,63.21,2339700
NDAQ,2024-07-16,63.2,63.3,63.14,63.61,1829300
NDAQ,2024-07-17,62.95,63.49,62.87,63.6,2728900
NDAQ,2024-07-18,63.44,62.48,62.41,63.51,1895100
NEE,2024-07-15,74.17,70.97,70.76,74.4,19575400
NEE,2024-07-16,71.54,71.9,70.85,72.29,10551800
NEE,2024-07-17,71.75,70.9,70.48,72.25,11878900
NEE,2024-07-18,71.0,71.67,70.82,72.36,10212300
NEM,2024-07-15,47.13,47.35,47.06,48.16,5720800
NEM,2024-07-16,47.56,48.32,47.39,48.61,8036200
NEM,2024-07-17,48.5,48.27,48.2,48.97,8195900
NEM,2024-07-18,48.34,47.51,47.38,48.56,7263500
NFLX,2024-07-15,647.5,656.45,646.63,667.54,3208800
NFLX,2024-07-16,661.8,656.32,649.13,663.68,2685700
NFLX,2024-07-17,650.0,647.46,639.47,650.45,4017300
NFLX,2024-07-18,656.6,643.04,639.17,657.04,7575800
NFX,2024-07-15,29.97,31.46,29.95,31.69,6388800
NFX,2024-07-16,31.15,31.67,30.88,31.69,4852600
NFX,2024-07-17,31.9,32.22,31.84,32.51,4858200
NFX,2024-07-18,32.35,32.15,31.97,33.15,6462600
NI,2024-07-15,29.97,29.73,29.67,30.1,3056400
NI,2024-07-16,29.94,30.03,29.79,30.11,3627900
NI,2024-07-17,30.12,30.69,30.06,30.88,2892000
NI,2024-07-18,30.54,30.67,30.52,31.13,3257600
NKE,2024-07-15,73.0,71.31,71.24,73.01,20775800
NKE,2024-07-16,71.51,72.81,71.51,72.96,20980700
NKE,2024-07-17,72.53,73.07,72.5,73.34,11161600
NKE,2024-07-18,72.97,72.38,72.35,73.93,14440100
NLSN,2024-07-15,48.23,48.77,48.17,49.28,407600
NLSN,2024-07-16,49.13,49.52,49.06,49.83,451000
NLSN,2024-07-17,49.37,48.73,48.68,50.07,629200
NLSN,2024-07-18,48.88,48.35,48.26,49.64,356300
