stock_date,open_price,close_price,low,high,volume,return
2016-05-25,2078.93,2090.54,2078.93,2094.73,3859160000,0.70
2016-05-26,2091.44,2090.1,2087.08,2094.3,3230990000,-0.02
2016-05-27,2090.06,2099.06,2090.06,2099.06,3079150000,0.43
2016-05-31,2100.13,2096.95,2088.66,2103.48,4514410000,-0.10
2016-06-01,2093.94,2099.33,2085.1,2100.97,3525170000,0.11
2016-06-02,2097.71,2105.26,2088.59,2105.26,3632720000,0.28
2016-06-03,2104.07,2099.13,2085.36,2104.07,3627780000,-0.29
2016-06-06,2100.83,2109.41,2100.83,2113.36,3442020000,0.49
2016-06-07,2110.18,2112.13,2110.18,2119.22,3534730000,0.13
2016-06-08,2112.71,2119.12,2112.71,2120.55,3562060000,0.33
2016-06-09,2115.65,2115.48,2107.73,2117.64,3290320000,-0.17
2016-06-10,2109.57,2096.07,2089.96,2109.57,3515010000,-0.92
2016-06-13,2091.75,2079.06,2078.46,2098.12,3392030000,-0.81
2016-06-14,2076.65,2075.32,2064.1,2081.3,3759770000,-0.18
2016-06-15,2077.6,2071.5,2069.8,2085.65,3544720000,-0.18
2016-06-16,2066.36,2077.99,2050.37,2079.62,3628280000,0.31
2016-06-17,2078.2,2071.22,2062.84,2078.2,4952630000,-0.33
2016-06-20,2075.58,2083.25,2075.58,2100.66,3467440000,0.58
2016-06-21,2085.19,2088.9,2083.02,2093.66,3232880000,0.27
2016-06-22,2089.75,2085.45,2084.36,2099.71,3168160000,-0.17
2016-06-23,2092.8,2113.32,2092.8,2113.32,3297940000,1.34
2016-06-24,2103.81,2037.41,2032.57,2103.81,7597450000,-3.59
2016-06-27,2031.45,2000.54,1991.68,2031.45,5431220000,-1.81
2016-06-28,2006.67,2036.09,2006.67,2036.09,4385810000,1.78
2016-06-29,2042.69,2070.77,2042.69,2073.13,4241740000,1.70
2016-06-30,2073.17,2098.86,2070,2098.94,4622820000,1.36
2016-07-01,2099.34,2102.95,2097.9,2108.71,3458890000,0.19
2016-07-05,2095.05,2088.55,2080.86,2095.05,3658380000,-0.68
2016-07-06,2084.43,2099.73,2074.02,2100.72,3909380000,0.54
2016-07-07,2100.42,2097.9,2089.39,2109.08,3604550000,-0.09
2016-07-08,2106.97,2129.9,2106.97,2131.71,3607500000,1.53
2016-07-11,2131.72,2137.16,2131.72,2143.16,3253340000,0.34
2016-07-12,2139.5,2152.14,2139.5,2155.4,4097820000,0.70
2016-07-13,2153.81,2152.43,2146.21,2156.45,3502320000,0.01
2016-07-14,2157.88,2163.75,2157.88,2168.99,3465610000,0.53
2016-07-15,2165.13,2161.74,2155.79,2169.05,3122600000,-0.09
2016-07-18,2162.04,2166.89,2159.63,2168.35,3009310000,0.24
2016-07-19,2163.79,2163.78,2159.01,2164.63,2968340000,-0.14
2016-07-20,2166.1,2173.02,2164.89,2175.63,3211860000,0.43
2016-07-21,2172.91,2165.17,2159.75,2174.56,3438900000,-0.36
2016-07-22,2166.47,2175.03,2163.24,2175.11,3023280000,0.46
2016-07-25,2173.71,2168.48,2161.95,2173.71,3057240000,-0.30
2016-07-26,2168.97,2169.18,2160.18,2173.54,3442350000,0.03
2016-07-27,2169.81,2166.58,2159.07,2174.98,3995500000,-0.12
2016-07-28,2166.05,2170.06,2159.74,2172.85,3664240000,0.16
2016-07-29,2168.83,2173.6,2163.49,2177.09,4038840000,0.16
2016-08-01,2173.15,2170.84,2166.21,2178.29,3505990000,-0.13
2016-08-02,2169.94,2157.03,2147.58,2170.2,3848750000,-0.64
2016-08-03,2156.81,2163.79,2152.56,2163.79,3786530000,0.31
2016-08-04,2163.51,2164.25,2159.07,2168.19,3709200000,0.02
2016-08-05,2168.79,2182.87,2168.79,2182.87,3663070000,0.86
2016-08-08,2183.76,2180.89,2177.85,2185.44,3327550000,-0.09
2016-08-09,2182.24,2181.74,2178.61,2187.66,3334300000,0.04
2016-08-10,2182.81,2175.49,2172,2183.41,3254950000,-0.29
2016-08-11,2177.97,2185.79,2177.97,2188.45,3423160000,0.47
2016-08-12,2183.74,2184.05,2179.42,2186.28,3000660000,-0.08
2016-08-15,2186.08,2190.15,2186.08,2193.81,3078530000,0.28
2016-08-16,2186.24,2178.15,2178.14,2186.24,3196400000,-0.55
2016-08-17,2177.84,2182.22,2168.5,2183.08,3388910000,0.19
2016-08-18,2181.9,2187.02,2180.46,2187.03,3300570000,0.22
2016-08-19,2184.24,2183.87,2175.13,2185,3084800000,-0.14
2016-08-22,2181.58,2182.64,2175.96,2185.15,2777550000,-0.06
2016-08-23,2187.81,2186.9,2186.8,2193.42,3041490000,0.20
2016-08-24,2185.09,2175.44,2171.25,2186.66,3148280000,-0.52
2016-08-25,2173.29,2172.47,2169.74,2179,2969310000,-0.14
2016-08-26,2175.1,2169.04,2160.39,2187.94,3342340000,-0.16
2016-08-29,2170.19,2180.38,2170.19,2183.48,2654780000,0.52
2016-08-30,2179.45,2176.12,2170.41,2182.27,3006800000,-0.20
2016-08-31,2173.56,2170.95,2161.35,2173.79,3766390000,-0.24
2016-09-01,2171.33,2170.86,2157.09,2173.56,3392120000,0.00
2016-09-02,2177.49,2179.98,2173.59,2184.87,3091120000,0.42
2016-09-06,2181.61,2186.48,2175.1,2186.57,3447650000,0.30
2016-09-07,2185.17,2186.16,2179.07,2187.87,3319420000,-0.01
2016-09-08,2182.76,2181.3,2177.49,2184.94,3727840000,-0.22
2016-09-09,2169.08,2127.81,2127.81,2169.08,4233960000,-2.45
2016-09-12,2120.86,2159.04,2119.12,2163.3,4010480000,1.47
2016-09-13,2150.47,2127.02,2120.27,2150.47,4141670000,-1.48
2016-09-14,2127.86,2125.77,2119.9,2141.33,3664100000,-0.06
2016-09-15,2125.36,2147.26,2122.36,2151.31,3373720000,1.01
2016-09-16,2146.48,2139.16,2131.2,2146.48,5014360000,-0.38
2016-09-19,2143.99,2139.12,2135.91,2153.61,3141820000,0.00
2016-09-20,2145.94,2139.76,2139.17,2150.8,3117380000,0.03
2016-09-21,2144.58,2163.12,2139.57,2165.11,3685450000,1.09
2016-09-22,2170.94,2177.18,2170.94,2179.99,3523860000,0.65
2016-09-23,2173.29,2164.69,2163.97,2173.75,3289860000,-0.57
2016-09-26,2158.54,2146.1,2145.04,2158.54,3199910000,-0.86
2016-09-27,2146.04,2159.93,2141.55,2161.13,3414090000,0.64
2016-09-28,2161.85,2171.37,2151.79,2172.4,3860390000,0.53
2016-09-29,2168.9,2151.13,2145.2,2172.67,4215620000,-0.93
2016-09-30,2156.51,2168.27,2156.51,2175.3,4158800000,0.80
2016-10-03,2164.33,2161.2,2154.77,2164.41,3113850000,-0.33
2016-10-04,2163.37,2150.49,2144.01,2165.46,3716100000,-0.50
2016-10-05,2155.15,2159.73,2155.15,2163.95,3883710000,0.43
2016-10-06,2158.22,2160.77,2150.28,2162.93,3438040000,0.05
2016-10-07,2164.19,2153.74,2144.85,2165.86,3578770000,-0.33
2016-10-10,2160.39,2163.66,2160.39,2169.6,2881970000,0.46
2016-10-11,2161.35,2136.73,2128.84,2161.56,3393060000,-1.24
2016-10-12,2137.67,2139.18,2132.77,2145.36,2959510000,0.11
2016-10-13,2130.26,2132.55,2114.72,2138.19,3538030000,-0.31
2016-10-14,2139.68,2132.98,2132.98,2149.19,3187910000,0.02
2016-10-17,2132.95,2126.5,2124.43,2135.61,2832440000,-0.30
2016-10-18,2138.31,2139.6,2135.49,2144.38,3172940000,0.62
2016-10-19,2140.81,2144.29,2138.15,2148.44,3364990000,0.22
2016-10-20,2142.51,2141.34,2133.44,2147.18,3339320000,-0.14
2016-10-21,2139.43,2141.16,2130.09,2142.63,3456390000,-0.01
2016-10-24,2148.5,2151.33,2146.91,2154.79,3359950000,0.47
2016-10-25,2149.72,2143.16,2141.93,2151.44,3756200000,-0.38
2016-10-26,2136.97,2139.43,2131.59,2145.73,3778120000,-0.17
2016-10-27,2144.06,2133.04,2132.52,2147.13,4209400000,-0.30
2016-10-28,2132.23,2126.41,2119.36,2140.72,4028270000,-0.31
2016-10-31,2129.78,2126.15,2125.53,2133.25,3926560000,-0.01
2016-11-01,2128.68,2111.72,2097.85,2131.45,4539190000,-0.68
2016-11-02,2109.43,2097.94,2094,2111.76,4289120000,-0.65
2016-11-03,2098.8,2088.66,2085.23,2102.56,3892100000,-0.44
2016-11-04,2083.79,2085.18,2083.79,2099.07,3841910000,-0.17
2016-11-07,2100.59,2131.52,2100.59,2132,3739720000,2.22
2016-11-08,2129.92,2139.56,2123.56,2146.87,3921850000,0.38
2016-11-09,2131.56,2163.26,2125.35,2170.1,6267590000,1.11
2016-11-10,2167.49,2167.48,2151.17,2182.3,6458450000,0.20
2016-11-11,2162.71,2164.45,2152.49,2165.92,4993990000,-0.14
2016-11-14,2165.64,2164.2,2156.08,2171.36,5373670000,-0.01
2016-11-15,2168.29,2180.39,2166.38,2180.84,4548110000,0.75
2016-11-16,2177.53,2176.94,2172.2,2179.22,3847900000,-0.16
2016-11-17,2178.61,2187.12,2176.65,2188.06,3811730000,0.47
2016-11-18,2186.85,2181.9,2180.38,2189.89,3580900000,-0.24
2016-11-21,2186.43,2198.18,2186.43,2198.7,3611500000,0.75
2016-11-22,2201.56,2202.94,2194.51,2204.8,3960520000,0.22
2016-11-23,2198.55,2204.72,2194.51,2204.72,3419850000,0.08
2016-11-25,2206.27,2213.35,2206.27,2213.35,1584590000,0.39
2016-11-28,2210.21,2201.72,2200.36,2211.14,3515100000,-0.53
2016-11-29,2200.76,2204.66,2198.15,2210.46,3709190000,0.13
2016-11-30,2204.97,2198.81,2198.81,2214.1,5538400000,-0.27
2016-12-01,2200.17,2191.08,2187.44,2202.6,5067470000,-0.35
2016-12-02,2191.12,2191.95,2188.37,2197.95,3782370000,0.04
2016-12-05,2200.65,2204.71,2199.97,2209.42,3898530000,0.58
2016-12-06,2207.26,2212.23,2202.21,2212.78,3857290000,0.34
2016-12-07,2210.72,2241.35,2208.93,2241.63,4504070000,1.32
2016-12-08,2241.13,2246.19,2237.57,2251.69,4203270000,0.22
2016-12-09,2249.73,2259.53,2249.23,2259.8,3886460000,0.59
2016-12-12,2258.83,2256.96,2252.37,2264.03,4038850000,-0.11
2016-12-13,2263.32,2271.72,2263.32,2277.53,3875630000,0.65
2016-12-14,2268.35,2253.28,2248.44,2276.2,4409670000,-0.81
2016-12-15,2253.77,2262.03,2253.77,2272.12,4173360000,0.39
2016-12-16,2266.81,2258.07,2254.24,2268.05,5928980000,-0.18
2016-12-19,2259.24,2262.53,2258.21,2267.47,3252840000,0.20
2016-12-20,2266.5,2270.76,2266.14,2272.56,3306250000,0.36
2016-12-21,2270.54,2265.18,2265.15,2271.23,2854880000,-0.25
2016-12-22,2262.93,2260.96,2256.08,2263.18,2880670000,-0.19
2016-12-23,2260.25,2263.79,2258.84,2263.79,2021230000,0.13
2016-12-27,2266.23,2268.88,2266.15,2273.82,1989730000,0.22
2016-12-28,2270.23,2249.92,2249.11,2271.31,2402750000,-0.84
2016-12-29,2249.5,2249.26,2244.56,2254.51,2338700000,-0.03
2016-12-30,2251.61,2238.83,2233.62,2253.58,2671550000,-0.46
2017-01-03,2251.57,2257.83,2245.13,2263.88,3773010000,0.85
2017-01-04,2261.6,2270.75,2261.6,2272.82,3768890000,0.57
2017-01-05,2268.18,2269,2260.45,2271.5,3785080000,-0.08
2017-01-06,2271.14,2276.98,2264.06,2282.1,3342080000,0.35
2017-01-09,2273.59,2268.9,2268.9,2275.49,3219730000,-0.35
2017-01-10,2269.72,2268.9,2265.27,2279.27,3640560000,0.00
2017-01-11,2268.6,2275.32,2260.83,2275.32,3625080000,0.28
2017-01-12,2271.14,2270.44,2254.25,2271.78,3466220000,-0.21
2017-01-13,2272.74,2274.64,2271.51,2278.68,3090680000,0.18
2017-01-17,2269.14,2267.89,2262.81,2272.08,3586950000,-0.30
2017-01-18,2269.14,2271.89,2263.35,2272.01,3317670000,0.18
2017-01-19,2271.9,2263.69,2258.41,2274.33,3168390000,-0.36
2017-01-20,2269.96,2271.31,2265.01,2276.96,3536850000,0.34
2017-01-23,2267.78,2265.2,2257.02,2271.78,3155240000,-0.27
2017-01-24,2267.88,2280.07,2266.68,2284.63,3816950000,0.66
2017-01-25,2288.88,2298.37,2288.88,2299.55,3849340000,0.80
2017-01-26,2298.63,2296.68,2294.08,2300.99,3611510000,-0.07
2017-01-27,2299.02,2294.69,2291.62,2299.02,3137420000,-0.09
2017-01-30,2286.01,2280.9,2268.04,2286.01,3595040000,-0.60
2017-01-31,2274.02,2278.87,2267.21,2279.09,4089730000,-0.09
2017-02-01,2285.59,2279.55,2272.44,2289.14,3919190000,0.03
2017-02-02,2276.69,2280.85,2271.65,2283.97,3809760000,0.06
2017-02-03,2288.54,2297.42,2287.88,2298.31,3605970000,0.73
2017-02-06,2294.28,2292.56,2288.57,2296.18,3112390000,-0.21
2017-02-07,2295.87,2293.08,2290.16,2299.4,3452460000,0.02
2017-02-08,2289.55,2294.67,2285.38,2295.91,3611950000,0.07
2017-02-09,2296.7,2307.87,2296.61,2311.08,3681600000,0.58
2017-02-10,2312.27,2316.1,2311.1,2319.23,3496600000,0.36
2017-02-13,2321.72,2328.25,2321.42,2331.58,3352370000,0.52
2017-02-14,2326.12,2337.58,2322.17,2337.58,3528040000,0.40
2017-02-15,2335.58,2349.25,2334.81,2351.3,3785870000,0.50
2017-02-16,2349.64,2347.22,2338.87,2351.31,3675900000,-0.09
2017-02-17,2343.01,2351.16,2339.58,2351.16,3516830000,0.17
2017-02-21,2354.91,2365.38,2354.91,2366.71,3587520000,0.60
2017-02-22,2361.11,2362.82,2358.34,2365.13,3473170000,-0.11
2017-02-23,2367.5,2363.81,2355.09,2368.26,4021770000,0.04
2017-02-24,2355.73,2367.34,2352.87,2367.34,3832410000,0.15
2017-02-27,2365.23,2369.75,2361.87,2371.54,3584680000,0.10
2017-02-28,2366.08,2363.64,2358.96,2367.79,4212460000,-0.26
2017-03-01,2380.13,2395.96,2380.13,2400.98,4347630000,1.37
2017-03-02,2394.75,2381.92,2380.17,2394.75,3824030000,-0.59
2017-03-03,2380.92,2383.12,2375.39,2383.89,3556670000,0.05
2017-03-06,2375.23,2375.31,2367.98,2378.8,3251800000,-0.33
2017-03-07,2370.74,2368.39,2365.51,2375.12,3526300000,-0.29
2017-03-08,2369.81,2362.98,2361.01,2373.09,3814080000,-0.23
2017-03-09,2363.49,2364.87,2354.54,2369.08,3718450000,0.08
2017-03-10,2372.52,2372.6,2363.04,2376.86,3434400000,0.33
2017-03-13,2371.56,2373.47,2368.52,2374.42,3166650000,0.04
2017-03-14,2368.55,2365.45,2358.18,2368.55,3173760000,-0.34
2017-03-15,2370.34,2385.26,2368.94,2390.01,3909490000,0.84
2017-03-16,2387.71,2381.38,2377.18,2388.1,3368880000,-0.16
2017-03-17,2383.71,2378.25,2377.64,2385.71,5179820000,-0.13
2017-03-20,2378.24,2373.47,2369.66,2379.55,3061560000,-0.20
2017-03-21,2379.32,2344.02,2341.9,2381.93,4278890000,-1.24
2017-03-22,2343,2348.45,2336.45,2351.81,3575160000,0.19
2017-03-23,2345.97,2345.96,2342.13,2358.92,3262400000,-0.11
2017-03-24,2350.42,2343.98,2335.74,2356.22,2978530000,-0.08
2017-03-27,2329.11,2341.59,2322.25,2344.9,3242300000,-0.10
2017-03-28,2339.79,2358.57,2337.63,2363.78,3369120000,0.73
2017-03-29,2356.54,2361.13,2352.94,2363.36,3107670000,0.11
2017-03-30,2361.31,2368.06,2358.58,2370.42,3159680000,0.29
2017-03-31,2364.82,2362.72,2362.6,2370.35,3356740000,-0.23
2017-04-03,2362.34,2358.84,2344.73,2365.87,3418730000,-0.16
2017-04-04,2354.76,2360.16,2350.72,2360.53,3208340000,0.06
2017-04-05,2366.59,2352.95,2350.52,2378.36,3780650000,-0.31
2017-04-06,2353.79,2357.49,2348.9,2364.16,3203250000,0.19
2017-04-07,2356.59,2355.54,2350.74,2363.76,3054700000,-0.08
2017-04-10,2357.16,2357.16,2351.5,2366.37,2792570000,0.07
2017-04-11,2353.92,2353.78,2337.25,2355.22,3120900000,-0.14
2017-04-12,2352.15,2344.93,2341.18,2352.72,3201300000,-0.38
2017-04-13,2341.98,2328.95,2328.95,2348.26,3146380000,-0.68
2017-04-17,2332.62,2349.01,2332.51,2349.14,2826890000,0.86
2017-04-18,2342.53,2342.19,2334.54,2348.35,3272210000,-0.29
2017-04-19,2346.79,2338.17,2335.05,2352.63,3521160000,-0.17
2017-04-20,2342.69,2355.84,2340.91,2361.37,3648990000,0.76
2017-04-21,2354.74,2348.69,2344.51,2356.18,3524160000,-0.30
2017-04-24,2370.33,2374.15,2369.19,2376.98,3711170000,1.08
2017-04-25,2381.51,2388.61,2381.15,2392.48,4005820000,0.61
2017-04-26,2388.98,2387.45,2386.78,2398.16,4111350000,-0.05
2017-04-27,2389.7,2388.77,2382.68,2392.1,4099940000,0.06
2017-04-28,2393.68,2384.2,2382.36,2393.68,3721350000,-0.19
2017-05-01,2388.5,2388.33,2384.83,2394.49,3201500000,0.17
2017-05-02,2391.05,2391.17,2385.82,2392.93,3861360000,0.12
2017-05-03,2386.5,2388.13,2379.75,2389.82,3896760000,-0.13
2017-05-04,2389.79,2389.52,2380.35,2391.43,4367860000,0.06
2017-05-05,2392.37,2399.29,2389.38,2399.29,3543240000,0.41
2017-05-08,2399.94,2399.38,2393.92,2401.36,3429990000,0.00
2017-05-09,2401.58,2396.92,2392.44,2403.87,3657840000,-0.10
2017-05-10,2396.79,2399.63,2392.79,2399.74,3649370000,0.11
2017-05-11,2394.84,2394.44,2381.74,2395.72,3727710000,-0.22
2017-05-12,2392.44,2390.9,2387.19,2392.44,3304620000,-0.15
2017-05-15,2393.98,2402.32,2393.94,2404.05,3490080000,0.48
2017-05-16,2404.55,2400.67,2396.05,2405.77,3421810000,-0.07
2017-05-17,2382.95,2357.03,2356.21,2384.87,4164760000,-1.82
2017-05-18,2354.69,2365.72,2352.72,2375.74,4319440000,0.37
2017-05-19,2371.37,2381.73,2370.43,2389.06,3831700000,0.68
2017-05-22,2387.21,2394.02,2386.92,2395.46,3176580000,0.52
2017-05-23,2397.04,2398.42,2393.88,2400.85,3216560000,0.18
2017-05-24,2401.41,2404.39,2397.99,2405.58,3389240000,0.25
2017-05-25,2409.54,2415.07,2408.01,2418.71,3538210000,0.44
2017-05-26,2414.5,2415.82,2412.2,2416.68,2806930000,0.03
2017-05-30,2411.67,2412.91,2409.43,2415.26,3205860000,-0.12
2017-05-31,2415.63,2411.8,2403.59,2415.99,4518040000,-0.05
2017-06-01,2415.65,2430.06,2413.54,2430.06,3860620000,0.76
2017-06-02,2431.28,2439.07,2427.71,2440.23,3465500000,0.37
2017-06-05,2437.83,2436.1,2434.32,2439.55,2916720000,-0.12
2017-06-06,2431.92,2429.33,2428.12,2436.21,3376750000,-0.28
2017-06-07,2432.03,2433.14,2424.75,2435.28,3576220000,0.16
2017-06-08,2434.27,2433.79,2427.94,2439.27,3735980000,0.03
2017-06-09,2436.39,2431.77,2415.7,2446.2,4029860000,-0.08
2017-06-12,2425.88,2429.39,2419.97,2430.38,4031840000,-0.10
2017-06-13,2434.15,2440.35,2431.28,2441.49,3278240000,0.45
2017-06-14,2443.75,2437.92,2428.34,2443.75,3558640000,-0.10
2017-06-15,2424.14,2432.46,2418.53,2433.95,3371980000,-0.22
2017-06-16,2431.24,2433.15,2422.88,2433.15,5299380000,0.03
2017-06-19,2442.55,2453.46,2441.79,2453.82,3271480000,0.83
2017-06-20,2450.66,2437.03,2436.6,2450.66,3422700000,-0.67
2017-06-21,2439.31,2435.61,2430.74,2442.23,3599190000,-0.06
2017-06-22,2437.4,2434.5,2433.27,2441.62,3477250000,-0.05
2017-06-23,2434.65,2438.3,2431.11,2441.4,5282460000,0.16
2017-06-26,2443.32,2439.07,2437.03,2450.42,3243660000,0.03
2017-06-27,2436.34,2419.38,2419.38,2440.15,3564770000,-0.81
2017-06-28,2428.7,2440.69,2428.02,2442.97,3479980000,0.88
2017-06-29,2442.38,2419.7,2405.7,2442.73,3869560000,-0.86
2017-06-30,2429.2,2423.41,2421.65,2432.71,3366030000,0.15
2017-07-03,2431.39,2429.01,2428.69,2439.17,1901480000,0.23
2017-07-05,2430.78,2432.54,2422.05,2434.9,3368150000,0.15
2017-07-06,2423.44,2409.75,2407.7,2424.28,3368710000,-0.94
2017-07-07,2413.52,2425.18,2413.52,2426.92,2929390000,0.64
2017-07-10,2424.51,2427.43,2422.27,2432,3009880000,0.09
2017-07-11,2427.35,2425.53,2412.79,2429.3,3108800000,-0.08
2017-07-12,2435.75,2443.25,2435.75,2445.76,3176900000,0.73
2017-07-13,2444.99,2447.83,2441.69,2449.32,3068510000,0.19
2017-07-14,2449.16,2459.27,2446.69,2463.54,2738460000,0.47
2017-07-17,2459.5,2459.14,2457.16,2462.82,2800580000,-0.01
2017-07-18,2455.88,2460.61,2450.34,2460.92,2974090000,0.06
2017-07-19,2463.85,2473.83,2463.85,2473.83,3063810000,0.54
2017-07-20,2475.56,2473.45,2468.43,2477.62,3223820000,-0.02
2017-07-21,2467.4,2472.54,2465.06,2472.54,3066880000,-0.04
2017-07-24,2472.04,2469.91,2466.32,2473.1,3019920000,-0.11
2017-07-25,2477.88,2477.13,2474.91,2481.24,4116360000,0.29
2017-07-26,2479.97,2477.83,2474.94,2481.69,3597830000,0.03
2017-07-27,2482.76,2475.42,2459.93,2484.04,4035740000,-0.10
2017-07-28,2469.12,2472.1,2464.66,2473.53,3302850000,-0.13
2017-07-31,2475.94,2470.3,2468.53,2477.96,3475930000,-0.07
2017-08-01,2477.1,2476.35,2471.14,2478.51,3470260000,0.24
2017-08-02,2480.38,2477.57,2466.48,2480.38,3487150000,0.05
2017-08-03,2476.03,2472.16,2468.85,2476.03,3662410000,-0.22
2017-08-04,2476.88,2476.83,2472.08,2480,3239980000,0.19
2017-08-07,2477.14,2480.91,2475.88,2480.95,2935130000,0.16
2017-08-08,2478.35,2474.92,2470.32,2490.87,3347480000,-0.24
2017-08-09,2465.35,2474.02,2462.08,2474.41,3310960000,-0.04
2017-08-10,2465.38,2438.21,2437.75,2465.38,3635820000,-1.45
2017-08-11,2441.04,2441.32,2437.85,2448.09,3161830000,0.13
2017-08-14,2454.96,2465.84,2454.96,2468.22,2824320000,1.00
2017-08-15,2468.66,2464.61,2461.61,2468.9,2922430000,-0.05
2017-08-16,2468.63,2468.11,2463.86,2474.93,2956570000,0.14
2017-08-17,2462.95,2430.01,2430.01,2465.02,3164950000,-1.54
2017-08-18,2427.64,2425.55,2420.69,2440.27,3426970000,-0.18
2017-08-21,2425.5,2428.37,2417.35,2430.58,2803650000,0.12
2017-08-22,2433.75,2452.51,2433.67,2454.77,2780990000,0.99
2017-08-23,2444.88,2444.04,2441.42,2448.91,2796950000,-0.35
2017-08-24,2447.91,2438.97,2436.19,2450.39,2849680000,-0.21
2017-08-25,2444.72,2443.05,2442.22,2453.96,2593350000,0.17
2017-08-28,2447.35,2444.24,2439.03,2449.12,2682920000,0.05
2017-08-29,2431.94,2446.3,2428.2,2449.19,2739460000,0.08
2017-08-30,2446.06,2457.59,2443.77,2460.31,2637780000,0.46
2017-08-31,2462.65,2471.65,2462.65,2475.01,3353860000,0.57
2017-09-01,2474.42,2476.55,2473.85,2480.38,2712780000,0.20
2017-09-05,2470.35,2457.85,2446.55,2471.97,3502190000,-0.76
2017-09-06,2463.83,2465.54,2459.2,2469.64,3400200000,0.31
2017-09-07,2468.06,2465.1,2460.29,2468.62,3365780000,-0.02
2017-09-08,2462.25,2461.43,2459.4,2467.11,3308360000,-0.15
2017-09-11,2474.52,2488.11,2474.52,2488.95,3293460000,1.08
2017-09-12,2491.94,2496.48,2490.37,2496.77,3234280000,0.34
2017-09-13,2493.89,2498.37,2492.14,2498.37,3371370000,0.08
2017-09-14,2494.56,2495.62,2491.35,2498.43,3422470000,-0.11
2017-09-15,2495.67,2500.23,2493.16,2500.23,4862970000,0.18
2017-09-18,2502.51,2503.87,2499.92,2508.32,3204700000,0.15
2017-09-19,2506.29,2506.65,2503.19,2507.84,3253760000,0.11
2017-09-20,2506.84,2508.24,2496.67,2508.85,3584570000,0.06
2017-09-21,2507.16,2500.6,2499,2507.16,2965590000,-0.30
2017-09-22,2497.26,2502.22,2496.54,2503.47,2877980000,0.06
2017-09-25,2499.39,2496.66,2488.03,2502.54,3314530000,-0.22
2017-09-26,2501.04,2496.84,2495.12,2503.51,3070770000,0.01
2017-09-27,2503.3,2507.04,2495.91,2511.75,3485070000,0.41
2017-09-28,2503.41,2510.06,2502.93,2510.81,3173030000,0.12
2017-09-29,2509.96,2519.36,2507.99,2519.44,3220260000,0.37
2017-10-02,2521.2,2529.12,2520.4,2529.23,3226370000,0.39
2017-10-03,2530.34,2534.58,2528.85,2535.13,3073480000,0.22
2017-10-04,2533.48,2537.74,2531.8,2540.53,3020770000,0.12
2017-10-05,2540.86,2552.07,2540.02,2552.51,3059730000,0.56
2017-10-06,2547.44,2549.33,2543.79,2549.41,2898270000,-0.11
2017-10-09,2551.39,2544.73,2541.6,2551.82,2486940000,-0.18
2017-10-10,2549.99,2550.64,2544.86,2555.23,2962610000,0.23
2017-10-11,2550.62,2555.24,2547.95,2555.24,2991320000,0.18
2017-10-12,2552.88,2550.93,2548.31,2555.33,3157280000,-0.17
2017-10-13,2555.66,2553.17,2552.09,2557.65,3150470000,0.09
2017-10-16,2555.57,2557.64,2552.64,2559.47,2918030000,0.18
2017-10-17,2557.17,2559.36,2554.69,2559.71,2901890000,0.07
2017-10-18,2562.87,2561.26,2559.67,2564.11,2999320000,0.07
2017-10-19,2553.39,2562.1,2547.92,2562.36,3019520000,0.03
2017-10-20,2567.56,2575.21,2567.56,2575.44,3394450000,0.51
2017-10-23,2578.08,2564.98,2564.33,2578.29,3214470000,-0.40
2017-10-24,2568.66,2569.13,2565.58,2572.18,3435660000,0.16
2017-10-25,2566.52,2557.15,2544,2567.4,3885470000,-0.47
2017-10-26,2560.08,2560.4,2559.8,2567.07,3891750000,0.13
2017-10-27,2570.26,2581.07,2565.94,2582.98,3896100000,0.81
2017-10-30,2577.75,2572.83,2568.25,2580.03,3660230000,-0.32
2017-10-31,2575.99,2575.26,2572.15,2578.29,3844420000,0.09
2017-11-01,2583.21,2579.36,2574.92,2588.4,3841200000,0.16
2017-11-02,2579.46,2579.85,2566.17,2581.11,4050140000,0.02
2017-11-03,2581.93,2587.84,2576.77,2588.42,3568710000,0.31
2017-11-06,2587.47,2591.13,2585.66,2593.38,3541970000,0.13
2017-11-07,2592.11,2590.64,2584.35,2597.02,3815190000,-0.02
2017-11-08,2588.71,2594.38,2585.02,2595.47,3898450000,0.14
2017-11-09,2584,2584.62,2566.33,2586.5,3844100000,-0.38
2017-11-10,2580.18,2582.3,2575.57,2583.81,3489740000,-0.09
2017-11-13,2576.53,2584.84,2574.48,2587.66,3405200000,0.10
2017-11-14,2577.75,2578.87,2566.56,2579.66,3643580000,-0.23
2017-11-15,2569.45,2564.62,2557.45,2572.84,3586590000,-0.55
2017-11-16,2572.95,2585.64,2572.95,2590.09,3329730000,0.82
2017-11-17,2582.94,2578.85,2577.62,2583.96,3309800000,-0.26
2017-11-20,2579.49,2582.14,2578.24,2584.64,3023940000,0.13
2017-11-21,2589.17,2599.03,2589.17,2601.19,3351230000,0.65
2017-11-22,2600.31,2597.08,2595.23,2600.94,2764110000,-0.08
2017-11-24,2600.42,2602.42,2600.42,2604.21,1385890000,0.21
2017-11-27,2602.66,2601.42,2598.87,2606.41,3017720000,-0.04
2017-11-28,2605.94,2627.04,2605.44,2627.69,3493340000,0.98
2017-11-29,2627.82,2626.07,2620.32,2634.89,4090630000,-0.04
2017-11-30,2633.93,2647.58,2633.93,2657.74,4965700000,0.82
