Code,Timestamp,Open,Close,Low,High,Volume,Return
NWSA,2024-07-19,27.77,27.37,27.25,27.85,3194900,76.98
NWSA,2024-07-22,27.5,27.73,27.21,27.87,2333600,1.30
NWSA,2024-07-23,27.69,28.1,27.58,28.2,2269500,1.32
NWSA,2024-07-24,28.03,27.31,27.29,28.03,1793800,-2.89
NWS,2024-07-19,28.77,28.19,28.14,28.77,529500,3.12
NWS,2024-07-22,28.28,28.64,28.14,28.77,657500,1.57
NWS,2024-07-23,28.63,29.06,28.5,29.11,399400,1.45
NWS,2024-07-24,29.03,28.21,28.2,29.03,442800,-3.01
OKE,2024-07-19,83.6,83.47,83.3,84.77,3093300,66.20
OKE,2024-07-22,83.47,84.43,83.02,84.49,2979500,1.14
OKE,2024-07-23,84.15,83.23,83.05,84.6,2327100,-1.44
OKE,2024-07-24,83.23,82.16,82.1,83.42,2372500,-1.30
OMC,2024-07-19,92.66,91,90.48,92.66,1654500,9.71
OMC,2024-07-22,91.02,91.75,89.78,92.13,1727100,0.82
OMC,2024-07-23,91.6,92.27,91.12,92.54,1328200,0.56
OMC,2024-07-24,92.43,90.75,90.29,92.43,1422800,-1.67
ORCL,2024-07-19,138.35,138.56,138.08,140.44,6111900,34.50
ORCL,2024-07-22,139.74,140.17,139.12,140.68,5387200,1.15
ORCL,2024-07-23,141.3,143.11,141.21,143.22,6697400,2.05
ORCL,2024-07-24,141.7,138.77,138.4,142.66,8018800,-3.13
ORLY,2024-07-19,1029.64,1042.86,1028.44,1046.72,392800,86.69
ORLY,2024-07-22,1049,1057.1,1049,1064.55,432000,1.35
ORLY,2024-07-23,1050.61,1049.01,1046.75,1061.96,328100,-0.77
ORLY,2024-07-24,1051.08,1050.71,1040,1061.59,558800,0.16
OXY,2024-07-19,63.56,63.13,62.35,64.04,10018700,-1564.36
OXY,2024-07-22,62.53,61.21,61.13,62.55,9944100,-3.14
OXY,2024-07-23,61.23,60.41,59.97,61.23,8853100,-1.32
OXY,2024-07-24,60.63,60.07,59.91,60.88,5568200,-0.57
O,2024-07-19,57.67,57.58,57.19,57.78,3722300,-4.32
O,2024-07-22,57.41,57.56,56.95,57.66,4000800,-0.03
O,2024-07-23,57.26,57.49,57.13,57.82,3275400,-0.12
O,2024-07-24,57.49,57.26,57.14,57.94,4860000,-0.40
PAYX,2024-07-19,124.48,122.68,122.31,124.89,1822200,53.33
PAYX,2024-07-22,123.07,122.98,121.33,123.64,1586000,0.24
PAYX,2024-07-23,122.38,123.71,122.13,124.23,1809400,0.59
PAYX,2024-07-24,124,123.24,122.68,124.09,2784300,-0.38
PBCT,2024-07-19,96.36,95.03,94.29,96.36,1614800,-29.69
PBCT,2024-07-22,95.47,95.42,94.99,96.7,1534700,0.41
PBCT,2024-07-23,95.67,95.84,94.85,96.17,1169300,0.44
PBCT,2024-07-24,96.19,96.71,95.13,96.85,1693400,0.90
PCAR,2024-07-19,109.94,107.81,107.64,109.94,4135800,10.30
PCAR,2024-07-22,108.4,109.06,106.63,109.19,2868300,1.15
PCAR,2024-07-23,98.62,97.1,95.52,102.56,7686800,-12.32
PCAR,2024-07-24,96.11,98.9,93.85,99.07,7612500,1.82
PCG,2024-07-19,17.95,18,17.8,18.04,9903200,-449.44
PCG,2024-07-22,18.09,18.25,18.07,18.29,8842500,1.37
PCG,2024-07-23,18.21,18.16,18.02,18.25,5744900,-0.50
PCG,2024-07-24,18.34,18.25,18.22,18.4,10874800,0.49
PCLN,2024-07-19,60.59,59.73,59.11,60.59,1418500,69.45
PCLN,2024-07-22,59.64,59.51,59,59.84,1166200,-0.37
PCLN,2024-07-23,59.51,59.23,58.89,59.56,818500,-0.47
PCLN,2024-07-24,59.23,59.38,58.66,59.42,1565900,0.25
PDCO,2024-07-19,25.84,25.05,25.02,25.84,706300,-137.05
PDCO,2024-07-22,25.24,24.99,24.78,25.33,653000,-0.24
PDCO,2024-07-23,24.95,24.99,24.59,25.11,683800,0.00
PDCO,2024-07-24,25.03,25.17,24.82,25.35,694700,0.72
PEG,2024-07-19,74.47,74.64,73.77,74.67,2242400,66.28
PEG,2024-07-22,74.69,75.82,74.69,75.96,1696700,1.56
PEG,2024-07-23,75.82,75.59,74.96,76.08,2136500,-0.30
PEG,2024-07-24,75.99,75.95,75.31,76.6,2485000,0.47
PEP,2024-07-19,170.28,169.36,168.47,170.49,5332800,55.15
PEP,2024-07-22,169.26,167.66,167.35,169.71,5308400,-1.01
PEP,2024-07-23,167.79,166.28,166.18,168.36,3344300,-0.83
PEP,2024-07-24,166.28,168.17,164.95,168.67,5867000,1.12
PFE,2024-07-19,29.94,29.97,29.55,30,30021200,-461.13
PFE,2024-07-22,30.11,29.6,29.38,30.23,46483200,-1.25
PFE,2024-07-23,29.62,29.5,29.33,29.64,25528300,-0.34
PFE,2024-07-24,29.51,29.98,29.31,29.99,29579400,1.60
PFG,2024-07-19,85.62,84.71,84.51,85.62,1199900,64.61
PFG,2024-07-22,84.87,85.34,84.28,85.38,929600,0.74
PFG,2024-07-23,85.11,84.97,84.87,85.63,749000,-0.44
PFG,2024-07-24,84.88,83.73,83.61,85.6,1063900,-1.48
PGR,2024-07-19,224.5,219.35,218.72,224.79,3207500,61.83
PGR,2024-07-22,214.01,216.3,213.17,218.62,2945700,-1.41
PGR,2024-07-23,216.31,215.9,214.71,216.45,3085000,-0.19
PGR,2024-07-24,216.55,215.44,214.87,217.43,2312600,-0.21
PG,2024-07-19,167.97,167.96,167.13,169.04,6597100,-28.27
PG,2024-07-22,167.93,168.25,167.7,168.7,6383000,0.17
PG,2024-07-23,168.11,166.62,166.32,168.42,4863400,-0.98
PG,2024-07-24,166.32,168,165.58,168.28,5907000,0.82
PHM,2024-07-19,124.6,124.76,123.58,126.31,2098800,-34.66
PHM,2024-07-22,124.28,125.64,122.8,125.67,2564600,0.70
PHM,2024-07-23,120.71,125.67,120,126.96,3585300,0.02
PHM,2024-07-24,125.32,122.56,122.42,125.88,2765700,-2.54
PH,2024-07-19,550.62,544.65,541.88,550.62,600500,77.50
PH,2024-07-22,551.95,552.12,542.95,553.57,517300,1.35
PH,2024-07-23,551.17,551.66,550.32,559.3,789400,-0.08
PH,2024-07-24,546.77,529.26,528.98,549.26,1113800,-4.23
PKG,2024-07-19,193.44,191.21,190.96,193.44,802300,-176.80
PKG,2024-07-22,191.52,193.44,191.52,194.41,600400,1.15
PKG,2024-07-23,193.93,192.82,191.79,194.11,872600,-0.32
PKG,2024-07-24,195.02,193.28,192.67,199,941500,0.24
PKI,2024-07-19,1259.27,1238.07,1234.33,1259.27,168100,84.39
PKI,2024-07-22,1245.76,1255.85,1237.18,1259.36,200900,1.42
PKI,2024-07-23,1262.13,1287.13,1259.04,1296.38,204000,2.43
PKI,2024-07-24,1274.93,1245.48,1241.17,1274.93,171200,-3.34
PLD,2024-07-19,122.96,123.75,121.63,123.78,3485200,-906.45
PLD,2024-07-22,124.65,126.66,123.55,127.25,6266100,2.30
PLD,2024-07-23,125.96,125.68,124.6,126.59,3708200,-0.78
PLD,2024-07-24,125.41,123.08,122.85,126.95,4082500,-2.11
PM,2024-07-19,108.19,107.12,106.97,108.58,4819200,-14.90
PM,2024-07-22,107.63,107.22,106.76,107.72,5601100,0.09
PM,2024-07-23,109.25,109.56,108,111.36,7560300,2.14
PM,2024-07-24,109.93,111.44,109.37,111.69,7366100,1.69
PNC,2024-07-19,176.67,175.51,174.2,177.93,1601100,36.51
PNC,2024-07-22,175.19,177.15,173.01,177.23,1995200,0.93
PNC,2024-07-23,176.51,178.62,175.71,179.6,1401200,0.82
PNC,2024-07-24,179.49,177.4,176.46,180.65,2710400,-0.69
PNR,2024-07-19,79.15,78.84,78.15,79.62,2174500,-125.01
PNR,2024-07-22,79.71,79.99,78.13,80.04,2318600,1.44
PNR,2024-07-23,86.14,87.19,84.94,87.74,4465200,8.26
PNR,2024-07-24,87.53,83.8,83.54,88.47,4271300,-4.05
PNW,2024-07-19,82.4,82.17,81.27,82.41,695900,-1.98
PNW,2024-07-22,82.17,82.47,81.82,82.55,639500,0.36
PNW,2024-07-23,82.89,82.56,82.3,82.89,664500,0.11
PNW,2024-07-24,82.51,83.51,82.47,84.06,797900,1.14
PPG,2024-07-19,127.5,128.04,126.41,129.07,4342400,34.78
PPG,2024-07-22,128.7,128.37,126.9,129.43,1608300,0.26
PPG,2024-07-23,128.43,126.72,126.54,128.63,1624700,-1.30
PPG,2024-07-24,127,125.24,125.13,127.29,1639500,-1.18
PPL,2024-07-19,28.86,28.62,28.49,28.86,4314300,-337.60
PPL,2024-07-22,28.68,29,28.62,29.07,3707500,1.31
PPL,2024-07-23,29.01,28.77,28.75,29.06,3350500,-0.80
PPL,2024-07-24,29,29.17,28.9,29.29,4035400,1.37
PRGO,2024-07-19,27.55,28,27.24,28.1,1660300,-4.18
PRGO,2024-07-22,27.93,27.75,27.24,27.95,995500,-0.90
PRGO,2024-07-23,27.79,27.91,27.37,28.16,994500,0.57
PRGO,2024-07-24,27.96,27.94,27.6,28.02,1328300,0.11
PRU,2024-07-19,125.43,123.76,123.58,125.46,1427300,77.42
PRU,2024-07-22,123.82,124.61,123.35,124.84,1233100,0.68
PRU,2024-07-23,124.17,124.43,123.83,125.01,1087000,-0.14
PRU,2024-07-24,124.21,123.38,123.21,125.08,966600,-0.85
PSA,2024-07-19,304.85,301.65,301.02,305.83,494400,59.10
PSA,2024-07-22,302.46,304.42,297.47,305.67,557600,0.91
PSA,2024-07-23,303.97,301.97,301.31,305.26,969400,-0.81
PSA,2024-07-24,302.34,295.55,295.46,303.3,704400,-2.17
PSX,2024-07-19,138.61,138.47,136.46,139.27,1787000,-113.44
PSX,2024-07-22,138.02,140.11,137.33,140.37,1688600,1.17
PSX,2024-07-23,139.51,137.07,136.53,139.9,1745900,-2.22
PSX,2024-07-24,137.5,138.17,136.05,138.72,1857600,0.80
PVH,2024-07-19,101.46,100.58,100.35,101.67,871400,-37.37
PVH,2024-07-22,102.06,101.9,99.35,102.06,995000,1.30
PVH,2024-07-23,101.11,101,99.97,102.36,772700,-0.89
PVH,2024-07-24,100.61,97.9,97.87,101.08,955700,-3.17
PWR,2024-07-19,266.83,258.56,257.25,266.83,1122200,62.14
PWR,2024-07-22,261.94,267.71,260.91,267.81,796900,3.42
PWR,2024-07-23,267.5,264.46,262.85,270.2,958300,-1.23
PWR,2024-07-24,261.11,251.92,250.74,262.21,841900,-4.98
PXD,2024-07-19,50.27,50.42,48.71,51,8603400,-399.64
PXD,2024-07-22,49.61,51.11,49.37,51.21,3165600,1.35
PXD,2024-07-23,50.59,52.09,50.59,52.39,2206600,1.88
PXD,2024-07-24,52.14,51.28,51.28,52.91,1773200,-1.58
PX,2024-07-19,9.82,9.74,9.66,9.96,547700,-426.49
PX,2024-07-22,9.72,9.82,9.6,9.87,322100,0.81
PX,2024-07-23,9.82,9.92,9.77,10.01,407300,1.01
PX,2024-07-24,9.92,9.78,9.78,10.15,877800,-1.43
PYPL,2024-07-19,59.81,59.33,58.75,59.83,9352900,83.52
PYPL,2024-07-22,59.9,60.77,59.52,60.79,7489500,2.37
PYPL,2024-07-23,60.72,59.71,59.69,60.95,7572000,-1.78
PYPL,2024-07-24,59.55,58.07,57.98,59.66,11801700,-2.82
QCOM,2024-07-19,191.69,186.21,185.76,193.09,9195700,68.81
QCOM,2024-07-22,191,194.97,189.05,195.5,7590000,4.49
QCOM,2024-07-23,194.2,193.35,192.15,196.24,5796700,-0.84
QCOM,2024-07-24,189.34,181.07,180.69,189.61,13295300,-6.78
QRVO,2024-07-19,124.36,121.8,121.12,124.39,1178200,-48.66
QRVO,2024-07-22,124.88,125.49,122.76,125.88,1145800,2.94
QRVO,2024-07-23,124.31,125.14,123.98,125.3,865700,-0.28
QRVO,2024-07-24,124.26,120.04,119.85,125.24,1682600,-4.25
RCL,2024-07-19,165.97,168.29,165.93,169,1505600,28.67
RCL,2024-07-22,167.24,168.53,165.5,169.52,2016100,0.14
RCL,2024-07-23,168.24,170.73,168.13,173.37,2160100,1.29
RCL,2024-07-24,169.59,164.51,163.87,171,2383500,-3.78
REGN,2024-07-19,1072.19,1063.6,1060.74,1076.73,452200,84.53
REGN,2024-07-22,1075.35,1069.74,1064.95,1078.71,299500,0.57
REGN,2024-07-23,1077.8,1055.57,1055.34,1077.8,312000,-1.34
REGN,2024-07-24,1056,1060.86,1052.81,1066.43,452500,0.50
REG,2024-07-19,66.36,66.1,65.79,66.36,565700,-1504.93
REG,2024-07-22,66.12,66.82,65.5,66.86,601600,1.08
REG,2024-07-23,66.89,66.42,66.35,66.98,976800,-0.60
REG,2024-07-24,66.44,64.79,64.6,66.65,1376100,-2.52
RE,2024-07-19,343.67,335.84,335.53,343.67,1169200,80.71
RE,2024-07-22,335.76,335.79,334.59,338.08,756300,-0.01
RE,2024-07-23,336.05,336.17,333.79,337.31,603400,0.11
RE,2024-07-24,337.67,342.21,334.93,342.71,1029800,1.76
RF,2024-07-19,21.85,22.09,21.18,22.52,18490800,-1449.16
RF,2024-07-22,22.14,22.39,21.82,22.44,12762700,1.34
RF,2024-07-23,22.35,22.39,22.2,22.84,11029700,0.00
RF,2024-07-24,22.39,22.11,22.06,22.62,8384600,-1.27
RHI,2024-07-19,66.54,65.91,65.52,66.57,1159900,66.45
RHI,2024-07-22,66.21,65.94,64.87,66.26,989800,0.05
RHI,2024-07-23,65.75,64.92,64.84,65.89,1200000,-1.57
RHI,2024-07-24,64.84,64.82,64.58,65.58,1083600,-0.15
RHT,2024-07-19,36.98,37.93,36.58,38.18,3102500,-70.89
RHT,2024-07-22,37.49,38.73,37.27,38.88,2292500,2.07
RHT,2024-07-23,39.11,38.06,37.93,39.27,3856800,-1.76
RHT,2024-07-24,38.07,37.84,37.76,38.82,1739800,-0.58
RJF,2024-07-19,111,108.62,108.35,111.4,3376500,65.16
RJF,2024-07-22,109.24,109.98,108.57,110.26,1836500,1.24
RJF,2024-07-23,109.81,111.81,109,112.16,2351900,1.64
RJF,2024-07-24,112.16,112.22,111.23,114.24,2426500,0.37
RL,2024-07-19,167.14,165.31,165,168.36,812100,32.12
RL,2024-07-22,166.64,168.21,163.45,168.36,585500,1.72
RL,2024-07-23,167.49,167.01,166.55,170.04,395300,-0.72
RL,2024-07-24,166.68,163.91,163.22,167.75,576400,-1.89
RMD,2024-07-19,206.94,203.15,202.76,207.62,715000,19.32
RMD,2024-07-22,204.37,207.28,203.48,207.58,664500,1.99
RMD,2024-07-23,207.74,209.53,205.91,209.8,391700,1.07
RMD,2024-07-24,208.35,206.2,206.12,210.76,653200,-1.61
ROK,2024-07-19,274.09,269.76,267.56,275.53,764400,23.56
ROK,2024-07-22,272.29,275.73,268.71,276.01,558200,2.17
ROK,2024-07-23,275.34,272.15,271.5,277.35,488100,-1.32
ROK,2024-07-24,270.1,263.07,262.66,272.87,698400,-3.45
ROP,2024-07-19,572.75,567.31,564.35,575,459200,53.63
ROP,2024-07-22,570.82,576.55,570.25,577.23,505300,1.60
ROP,2024-07-23,577.5,574.27,573.48,579.1,430800,-0.40
ROP,2024-07-24,546,531.97,520.44,546,2064400,-7.95
ROST,2024-07-19,145,143.5,142.81,145.39,3550700,-270.71
ROST,2024-07-22,144.32,144.92,143.45,145.01,1957400,0.98
ROST,2024-07-23,144.92,143.78,143.24,145.26,1906400,-0.79
ROST,2024-07-24,143.58,142.09,141.79,143.75,1939800,-1.19
RRC,2024-07-19,32.52,32.82,32.27,32.88,1955300,-332.94
RRC,2024-07-22,33.08,33.62,32.98,33.63,2468300,2.38
RRC,2024-07-23,33.43,33.09,33.02,33.67,2908200,-1.60
RRC,2024-07-24,34,31.79,31.75,34.33,4844500,-4.09
RSG,2024-07-19,206.06,203.46,203.15,206.06,1141900,84.38
RSG,2024-07-22,204.06,205.08,203.07,205.17,590400,0.79
RSG,2024-07-23,204.17,199.04,198.24,204.32,2081100,-3.03
RSG,2024-07-24,198.29,199.67,197.81,200.69,1952000,0.32
RTN,2024-07-19,177.54,174.38,174.03,177.54,1239500,-14.50
RTN,2024-07-22,175.5,174.83,174.01,175.71,960700,0.26
RTN,2024-07-23,174.51,173.6,173.39,175.89,903500,-0.71
RTN,2024-07-24,174.62,172.34,172.25,176.44,1232700,-0.73
SBAC,2024-07-19,211.64,209,208.15,212.07,768500,17.54
SBAC,2024-07-22,209.89,208.82,207.64,211.02,477800,-0.09
SBAC,2024-07-23,208.64,207.33,206.9,209.97,533700,-0.72
SBAC,2024-07-24,208.65,205.45,204.57,209.32,678100,-0.92
SBUX,2024-07-19,74.66,79.27,74.19,79.38,32965900,-159.18
SBUX,2024-07-22,78.33,76.55,76.01,78.47,18851500,-3.55
SBUX,2024-07-23,77.14,76.26,76.03,77.14,9592100,-0.38
SBUX,2024-07-24,76.37,74.68,74.02,76.49,10478200,-2.12
SCG,2024-07-19,51.82,51.41,50.96,51.82,2680000,-45.26
SCG,2024-07-22,51.58,51.8,51.32,51.92,2509100,0.75
SCG,2024-07-23,51.64,50.72,50.68,51.74,4193500,-2.13
SCG,2024-07-24,51.23,52.13,50.67,52.3,4168800,2.70
SCHW,2024-07-19,62.67,62.08,61.32,62.78,14768600,16.03
SCHW,2024-07-22,62.94,64.75,62.87,64.89,16727200,4.12
SCHW,2024-07-23,64.64,65.14,64.64,66.37,14758600,0.60
SCHW,2024-07-24,65.31,64.08,64,66.39,11836500,-1.65
SEE,2024-07-19,35.16,35.27,34.43,36.04,1671300,-81.68
SEE,2024-07-22,35.51,36.06,34.87,36.07,1406400,2.19
SEE,2024-07-23,36.1,35.92,35.77,36.42,853800,-0.39
SEE,2024-07-24,35.99,35.85,35.62,36.41,776500,-0.20
SHW,2024-07-19,324.8,321.85,320.9,325.06,1537700,88.86
SHW,2024-07-22,322.34,322.35,318.01,323.33,2350500,0.16
SHW,2024-07-23,339,344.5,331.74,345.55,4163100,6.43
SHW,2024-07-24,344.16,332.02,331.69,344.6,1919900,-3.76
SIG,2024-07-19,85.76,84.29,83.25,86.11,902000,-293.90
SIG,2024-07-22,84.82,85.27,81.38,85.33,1437700,1.15
SIG,2024-07-23,84.92,85.02,83.72,86.29,722300,-0.29
SIG,2024-07-24,84.32,82.03,81.63,85.5,769600,-3.65
SJM,2024-07-19,120.62,117.99,117.44,120.62,1243000,30.48
SJM,2024-07-22,117.77,116.23,115.82,118.88,667500,-1.51
SJM,2024-07-23,115.94,115.1,114.38,116.27,797500,-0.98
SJM,2024-07-24,115.31,116.78,114.38,117.36,843000,1.44
SLB,2024-07-19,49.48,49.67,48.35,50.94,17681000,-135.11
SLB,2024-07-22,49.34,49.44,49.23,50.52,11212800,-0.47
SLB,2024-07-23,49.29,49.05,48.66,49.93,10099000,-0.80
SLB,2024-07-24,49.1,48.03,47.86,49.18,8552900,-2.12
SLG,2024-07-19,60.45,60.77,60.02,62.2,884300,20.96
SLG,2024-07-22,61.09,61.91,59.86,62.01,825200,1.84
SLG,2024-07-23,61.55,62.78,61.34,63.62,856500,1.39
SLG,2024-07-24,61.98,61.41,61.19,63.16,1070000,-2.23
SNA,2024-07-19,272.02,270.9,269.14,274.3,421100,77.33
SNA,2024-07-22,272,274.74,269.26,275.07,300800,1.40
SNA,2024-07-23,273.79,274.78,273.28,275.35,260700,0.01
SNA,2024-07-24,273.71,270.07,269.34,274.83,273900,-1.74
SNI,2024-07-19,131.96,131.78,130.29,132.78,1731400,-104.94
SNI,2024-07-22,133.06,133.42,131.4,133.93,2009400,1.23
SNI,2024-07-23,137.61,130.65,130.49,137.66,1640800,-2.12
SNI,2024-07-24,130.87,134.16,130.18,134.43,2066700,2.62
SNPS,2024-07-19,565.71,563.12,558.06,568.45,981700,76.18
SNPS,2024-07-22,573,587.71,571.44,589.05,1079900,4.18
SNPS,2024-07-23,581.37,588.33,581.37,593.98,708900,0.11
SNPS,2024-07-24,576.02,553.33,551.12,583.1,1033200,-6.33
SO,2024-07-19,81.83,81.4,81.04,81.83,2729800,-579.77
SO,2024-07-22,81.48,81.85,81.33,82.17,3619900,0.55
SO,2024-07-23,81.74,81.35,81.29,81.82,2188300,-0.61
SO,2024-07-24,82.05,82.67,81.51,82.69,4190600,1.60
SPGI,2024-07-19,485.38,479.84,478.98,485.54,1094400,82.77
SPGI,2024-07-22,484.93,487.32,481.98,487.98,1094700,1.53
SPGI,2024-07-23,487.86,495.56,487.1,498.15,1024000,1.66
SPGI,2024-07-24,494.9,481.66,480.21,496.58,1091200,-2.89
SPG,2024-07-19,153.94,153.45,152.67,154.25,993100,-213.89
SPG,2024-07-22,153.71,157.74,153.48,157.95,1708700,2.72
SPG,2024-07-23,157,156.82,155.9,158.5,1764900,-0.59
SPG,2024-07-24,156.96,149.89,149.67,157,1905900,-4.62
SRCL,2024-07-19,58.28,58.52,58.27,58.54,958000,-156.13
SRCL,2024-07-22,58.6,58.66,58.42,58.7,913100,0.24
SRCL,2024-07-23,58.75,58.65,58.55,58.8,813200,-0.02
SRCL,2024-07-24,58.65,58.5,58.41,58.65,1164100,-0.26
SRE,2024-07-19,78.2,77.57,77.22,78.2,1559500,24.58
SRE,2024-07-22,77.86,77.99,77.5,78.19,2137800,0.54
SRE,2024-07-23,77.77,77.73,77.53,78.25,2186300,-0.33
SRE,2024-07-24,78.43,79.12,78,79.48,3032200,1.76
STI,2024-07-19,0.45,0.43,0.42,0.45,246700,-18300.00
STI,2024-07-22,0.44,0.44,0.42,0.45,240300,2.27
STI,2024-07-23,0.42,0.44,0.42,0.46,766200,0.00
STI,2024-07-24,0.45,0.43,0.42,0.45,198300,-2.33
STT,2024-07-19,84.59,84.49,84.06,84.88,1565700,99.49
STT,2024-07-22,84.76,84,83.33,84.95,1722200,-0.58
STT,2024-07-23,83.64,83.81,83.49,84.71,2459000,-0.23
STT,2024-07-24,83.73,82.96,82.86,84.52,1762600,-1.02
STX,2024-07-19,103.96,102.63,102.47,104.27,1977200,19.17
STX,2024-07-22,104.14,106.18,103.4,106.25,2310900,3.34
STX,2024-07-23,105.17,105.3,104.5,106.59,3793900,-0.84
STX,2024-07-24,109,109.53,107.16,113.57,9398100,3.86
STZ,2024-07-19,249.47,245.45,245.4,249.47,781800,55.38
STZ,2024-07-22,245,243.21,241.59,245.91,1271700,-0.92
STZ,2024-07-23,244.44,245.98,243.49,246.17,932600,1.13
STZ,2024-07-24,246,246.88,244.54,247.45,968800,0.36
SWKS,2024-07-19,116.93,114.26,113.84,117.01,2205700,-116.07
SWKS,2024-07-22,117.18,118.41,115.41,118.61,2412700,3.50
SWKS,2024-07-23,116.85,117.5,116.12,118.17,1595200,-0.77
SWKS,2024-07-24,116.98,113.65,113.37,117.53,3016500,-3.39
SWK,2024-07-19,87.68,86.95,86.3,87.77,1389800,-30.71
SWK,2024-07-22,87.67,87.75,86.02,88,961600,0.91
SWK,2024-07-23,87.31,88.09,87.12,88.6,1057000,0.39
SWK,2024-07-24,87.93,86.39,86.27,88.8,809000,-1.97
SYF,2024-07-19,50.65,49.97,49.85,50.65,3507800,-72.88
SYF,2024-07-22,49.88,50.52,49.35,50.54,3578200,1.09
SYF,2024-07-23,50.46,50.81,50.3,51.05,1960900,0.57
SYF,2024-07-24,50.3,49.88,49.75,50.72,2516800,-1.86
SYK,2024-07-19,333.37,340.95,331.97,341.39,2421800,85.37
SYK,2024-07-22,342.12,342.39,339.38,344.19,1136600,0.42
SYK,2024-07-23,342.83,341.73,340.79,346.07,1245300,-0.19
SYK,2024-07-24,342.13,340.42,337.92,342.65,1481400,-0.38
SYMC,2024-07-19,77.92,74.42,74.17,77.92,7045200,-357.43
SYMC,2024-07-22,74.68,76.08,74.68,76.44,5171400,2.18
SYMC,2024-07-23,76.08,76.88,75.94,77.1,3613900,1.04
SYMC,2024-07-24,76.85,75.26,75.2,77.25,4129700,-2.15
SYY,2024-07-19,74.77,73.62,73.5,74.77,2038500,-2.23
SYY,2024-07-22,73.5,73.62,73.01,73.9,2320600,0.00
SYY,2024-07-23,73.69,73.18,73.07,73.78,2028300,-0.60
SYY,2024-07-24,72.8,71.2,70.42,72.8,4224200,-2.78
TAP,2024-07-19,52.99,52.4,52.21,53.05,1215700,-35.88
TAP,2024-07-22,52.4,52.51,51.76,52.74,1339100,0.21
TAP,2024-07-23,52.37,52.89,52.33,53.2,1291100,0.72
TAP,2024-07-24,53.03,53.37,52.91,53.44,1912600,0.90
TDG,2024-07-19,1259.27,1238.07,1234.33,1259.27,168100,95.69
TDG,2024-07-22,1245.76,1255.85,1237.18,1259.36,200900,1.42
TDG,2024-07-23,1262.13,1287.13,1259.04,1296.38,204000,2.43
TDG,2024-07-24,1274.93,1245.48,1241.17,1274.93,171200,-3.34
TEL,2024-07-19,156.64,150.69,150.59,157.04,4178600,-726.52
TEL,2024-07-22,151.37,152.94,149.94,153.41,1601400,1.47
TEL,2024-07-23,151.29,151.4,150.4,152.72,2217200,-1.02
TEL,2024-07-24,153.85,156.85,152.65,159.98,4501600,3.47
TGT,2024-07-19,151.46,149.73,149.36,151.46,3187000,-4.76
TGT,2024-07-22,149.37,151.02,148.72,151.74,3692800,0.85
TGT,2024-07-23,150.2,150.27,149.64,150.96,1622400,-0.50
TGT,2024-07-24,150.29,146.45,145.3,150.92,3029500,-2.61
TIF,2024-07-19,211.87,210.14,209.32,211.87,1404100,30.31
TIF,2024-07-22,209.97,209.37,208.23,212.43,1476200,-0.37
TIF,2024-07-23,209.56,209.52,208.97,212.19,1123600,0.07
TIF,2024-07-24,210.25,209.39,208.57,212.81,1922800,-0.06
TJX,2024-07-19,113.46,111.75,111.59,113.52,5721900,-87.37
TJX,2024-07-22,112.3,113.21,112.1,113.59,4764600,1.29
TJX,2024-07-23,113.31,113.42,113.1,113.99,3203100,0.19
TJX,2024-07-24,113.06,111.25,111.15,113.14,4755500,-1.95
TMK,2024-07-19,419.24,410.89,410.83,419.24,616600,72.92
TMK,2024-07-22,412.79,420.01,410.99,420.17,441400,2.17
TMK,2024-07-23,419.19,421.39,416.94,422.79,494400,0.33
TMK,2024-07-24,422.38,424.25,419.98,432.63,995500,0.67
TMO,2024-07-19,541.15,534.35,531.48,542.23,1667300,20.60
TMO,2024-07-22,540.67,546.42,535.98,547.12,1163700,2.21
TMO,2024-07-23,570.97,552.24,550.67,572.24,2005600,1.05
TMO,2024-07-24,552.92,574.73,552.65,575.25,2857300,3.91
TPR,2024-07-19,41.61,41.23,40.98,41.75,1586100,-1293.96
TPR,2024-07-22,41.41,41.79,40.6,41.83,1920600,1.34
TPR,2024-07-23,41.43,41.16,40.56,41.72,2394700,-1.53
TPR,2024-07-24,41,39.84,39.74,41.22,2131200,-3.31
TRIP,2024-07-19,17.85,17.67,17.6,17.92,1252700,-125.47
TRIP,2024-07-22,17.76,17.94,17.41,17.98,1259800,1.51
TRIP,2024-07-23,17.86,18.2,17.86,18.35,1138600,1.43
TRIP,2024-07-24,18,17.43,17.39,18.1,969200,-4.42
TROW,2024-07-19,116.84,114.79,114.6,116.84,820800,84.82
TROW,2024-07-22,115.69,115.97,114.54,116.35,815000,1.02
TROW,2024-07-23,115.69,117.01,115.11,117.46,921700,0.89
TROW,2024-07-24,116.62,114.38,113.89,117.48,1383700,-2.30
TRV,2024-07-19,214.33,203.48,202.95,215.26,2819800,43.79
TRV,2024-07-22,203.21,205.42,203.21,205.8,1283600,0.94
TRV,2024-07-23,205.54,208.53,205.24,208.82,1536500,1.49
TRV,2024-07-24,209.32,207.73,205.94,209.88,1276500,-0.39
TSCO,2024-07-19,269.76,268.45,266.71,271.59,793500,22.62
TSCO,2024-07-22,268.85,271.08,263,271.55,1105600,0.97
TSCO,2024-07-23,271.81,270.36,268.5,272.15,801600,-0.27
TSCO,2024-07-24,269.44,262.52,262.49,270.13,1310900,-2.99
TSN,2024-07-19,60.59,59.73,59.11,60.59,1418500,-339.51
